OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,CustomerName,CustomerGender,CustomerAge,CustomerEmail,LoyaltyTier,CustomerSegment,RestaurantRating,RestaurantBranch,Unit Price,UnitPrice,PackagingType,Delivery Fee,DeliveryFee,DeliveryPersonID,DeliveryPersonRating,DeliveryVehicleType,ReviewComment,RepeatOrder,RefundStatus,SpecialRequest,OrderTime,DayOfWeek,Month,Month2,Year
4825,3226,Enugu,Sweet Sensation,Yam & Egg Sauce,1,"?12,730.85",Card,66,Delivered,Emmanuel Adeyemi,Male,47,emmanuel.adeyemi@hotmail.com,Silver,Business,1,Main,"?9,680.00",$9.68,Eco-friendly,"?1,314.00",$6.57,1396,5,Car,Average experience,No,Full,No,8:00:49,Sunday,Jul,7,2022
4832,3031,Benin City,Chopnownow,Yam & Egg Sauce,3,"?10,405.05",Cash,64,Delivered,Sophia Taylor,Male,19,sophia.taylor@gmail.com,Gold,Family,3,Mall,"?20,330.00",$20.33,Box,"?1,354.00",$6.77,1455,3,Car,Not satisfied,No,Full,No,19:04:47,Monday,Nov,11,2024
4836,4340,Abeokuta,Sweet Sensation,Yam & Egg Sauce,3,"?13,072.61",Card,88,Delivered,David Bello,Male,59,david.bello@yahoo.com,Bronze,Student,3,Main,"?22,350.00",$22.35,Box,"?1,316.00",$6.58,1318,5,Scooter,Late delivery,Yes,Full,Yes,0:03:40,Friday,Jun,6,2022
4838,2141,Lagos,Mr Biggs,Yam & Egg Sauce,2,"?5,750.66",Wallet,52,Delivered,Sophia Williams,Male,18,sophia.williams@outlook.com,Silver,Business,3,Airport,"?24,190.00",$24.19,Box,"?1,148.00",$5.74,1734,2,Car,Late delivery,Yes,Partial,Yes,21:30:46,Sunday,May,5,2024
4852,7681,Port Harcourt,Chicken Republic,Yam & Egg Sauce,2,"?8,194.27",Cash,42,Delivered,Emmanuel Okoro,Female,41,emmanuel.okoro@yahoo.com,Platinum,Student,2,Downtown,"?20,030.00",$20.03,Eco-friendly,?768.00,$3.84,1364,5,Bike,Excellent meal,Yes,Full,Yes,11:38:55,Tuesday,Jun,6,2022
4854,5658,Abuja,Chopnownow,Yam & Egg Sauce,3,"?12,202.38",Wallet,83,Delivered,John George,Male,56,john.george@hotmail.com,Bronze,Business,3,Downtown,"?21,940.00",$21.94,Box,?942.00,$4.71,1139,2,Car,Excellent meal,Yes,Partial,No,21:17:41,Wednesday,Jul,7,2022
4857,8607,Lagos,The Place,Yam & Egg Sauce,2,"?9,809.52",Wallet,87,Delivered,Aisha George,Female,49,aisha.george@hotmail.com,Gold,Student,3,Downtown,"?6,950.00",$6.95,Eco-friendly,?954.00,$4.77,1290,4,Scooter,Late delivery,No,Partial,Yes,11:53:11,Thursday,Sep,9,2022
4861,6979,Enugu,Chicken Republic,Yam & Egg Sauce,2,"?10,643.80",Cash,16,Delivered,Aisha Bello,Female,33,aisha.bello@yahoo.com,Gold,Student,3,Main,"?20,050.00",$20.05,Reusable,"?1,362.00",$6.81,1601,4,Bike,Late delivery,Yes,None,No,14:49:16,Monday,Jan,1,2024
4869,6730,Uyo,Chopnownow,Yam & Egg Sauce,4,"?12,116.04",Cash,70,Delivered,Daniel Williams,Female,41,daniel.williams@yahoo.com,Bronze,Business,3,Airport,"?15,830.00",$15.83,Bag,?428.00,$2.14,1237,5,Bike,Not satisfied,No,Full,Yes,20:10:16,Saturday,May,5,2022
4870,1126,Ibadan,Coldstone,Yam & Egg Sauce,4,"?6,365.39",Wallet,66,Delivered,David Okoro,Male,47,david.okoro@outlook.com,Bronze,Business,1,Airport,"?20,660.00",$20.66,Box,?218.00,$1.09,1712,4,Bike,Average experience,No,Partial,Yes,17:06:21,Sunday,May,5,2023
4887,5758,Ibadan,Chopnownow,Yam & Egg Sauce,2,"?9,334.95",Wallet,42,Delivered,Sarah Smith,Male,27,sarah.smith@gmail.com,Platinum,Business,1,Mall,"?16,780.00",$16.78,Reusable,"?1,388.00",$6.94,1194,4,Car,Not satisfied,No,Partial,Yes,19:11:05,Monday,May,5,2024
4891,2181,Lagos,Kilimanjaro,Yam & Egg Sauce,2,"?11,068.57",Wallet,28,Delivered,Mary Adeyemi,Female,45,mary.adeyemi@gmail.com,Silver,Student,5,Downtown,"?8,670.00",$8.67,Box,?620.00,$3.10,1718,3,Scooter,Not satisfied,No,Partial,Yes,7:00:49,Saturday,Jan,1,2024
4897,4296,Asaba,Chicken Republic,Yam & Egg Sauce,3,"?6,512.38",Transfer,64,Delivered,Aisha Smith,Male,23,aisha.smith@hotmail.com,Silver,Working Professional,1,Mall,"?12,060.00",$12.06,Box,"?1,052.00",$5.26,1961,1,Bike,Average experience,No,None,No,5:49:44,Monday,Aug,8,2024
4902,3987,Benin City,Coldstone,Yam & Egg Sauce,2,"?6,802.80",Transfer,82,Delivered,Grace Williams,Male,34,grace.williams@outlook.com,Gold,Student,5,Mall,"?8,080.00",$8.08,Bag,?866.00,$4.33,1780,2,Scooter,Excellent meal,Yes,Partial,No,14:27:51,Wednesday,Nov,11,2022
4903,6585,Enugu,Mr Biggs,Yam & Egg Sauce,2,"?14,046.23",Wallet,35,Delivered,David Williams,Female,46,david.williams@outlook.com,Platinum,Student,2,Main,"?7,200.00",$7.20,Eco-friendly,?794.00,$3.97,1488,3,Scooter,Late delivery,No,None,Yes,12:58:27,Tuesday,Sep,9,2022
4907,6254,Enugu,The Place,Yam & Egg Sauce,4,"?5,556.88",Wallet,66,Delivered,Mary Bello,Female,60,mary.bello@outlook.com,Silver,Student,1,Main,"?23,050.00",$23.05,Reusable,?836.00,$4.18,1394,1,Car,Late delivery,Yes,Partial,Yes,5:53:01,Tuesday,Aug,8,2023
4911,5340,Port Harcourt,The Place,Yam & Egg Sauce,1,"?8,306.53",Cash,52,Delivered,Aisha Smith,Male,56,aisha.smith@gmail.com,Silver,Student,4,Airport,"?7,010.00",$7.01,Box,?398.00,$1.99,1511,1,Car,Good service,Yes,Full,Yes,10:51:35,Saturday,Mar,3,2022
4913,8966,Abeokuta,Sweet Sensation,Yam & Egg Sauce,4,"?9,899.32",Cash,46,Delivered,Grace Williams,Male,35,grace.williams@outlook.com,Gold,Family,4,Downtown,"?11,990.00",$11.99,Reusable,"?1,226.00",$6.13,1037,2,Bike,Excellent meal,No,Full,Yes,9:23:21,Monday,Nov,11,2023
4919,9219,Abeokuta,Kilimanjoro,Yam & Egg Sauce,3,"?14,046.77",Cash,53,Delivered,Mary Adeyemi,Female,45,mary.adeyemi@gmail.com,Platinum,Working Professional,2,Main,"?14,390.00",$14.39,Bag,"?1,194.00",$5.97,1252,1,Scooter,Not satisfied,Yes,None,Yes,2:47:05,Saturday,Sep,9,2022
4932,9052,Asaba,Dominos Pizza,Yam & Egg Sauce,1,"?13,216.50",Transfer,68,Delivered,Mary Brown,Male,55,mary.brown@gmail.com,Bronze,Working Professional,4,Mall,"?15,400.00",$15.40,Reusable,?866.00,$4.33,1579,2,Scooter,Excellent meal,No,None,Yes,8:04:16,Thursday,Jul,7,2024
4941,7115,Benin City,Mr Biggs,Yam & Egg Sauce,2,"?8,977.07",Transfer,87,Delivered,Michael George,Male,58,michael.george@gmail.com,Silver,Working Professional,5,Main,"?14,200.00",$14.20,Bag,"?1,380.00",$6.90,1942,4,Car,Good service,No,Partial,No,6:23:35,Tuesday,Mar,3,2023
4946,1220,Port Harcourt,Kilimanjaro,Yam & Egg Sauce,4,"?2,515.97",Cash,49,Delivered,Michael Ali,Male,35,michael.ali@outlook.com,Platinum,Business,5,Mall,"?5,590.00",$5.59,Eco-friendly,"?1,224.00",$6.12,1653,1,Bike,Late delivery,Yes,None,No,8:44:08,Friday,Jul,7,2024
4953,5576,Benin City,Chicken Republic,Yam & Egg Sauce,2,"?10,587.27",Wallet,20,Cancelled,Sophia Brown,Male,51,sophia.brown@hotmail.com,Silver,Student,5,Airport,"?14,370.00",$14.37,Reusable,?762.00,$3.81,1681,3,Bike,Excellent meal,No,None,No,15:56:58,Sunday,Feb,2,2023
4957,6521,Ibadan,Chicken Republic,Yam & Egg Sauce,1,"?8,605.81",Transfer,19,Delivered,Grace Okoro,Male,54,grace.okoro@yahoo.com,Bronze,Business,4,Airport,"?19,060.00",$19.06,Bag,?278.00,$1.39,1557,4,Car,Good service,Yes,None,No,23:14:28,Sunday,Mar,3,2022
4961,3068,Asaba,Sweet Sensation,Yam & Egg Sauce,4,"?6,644.63",Wallet,27,Delivered,Aisha Taylor,Male,49,aisha.taylor@yahoo.com,Platinum,Family,5,Airport,"?4,030.00",$4.03,Eco-friendly,?276.00,$1.38,1088,4,Bike,Good service,No,Partial,No,13:18:31,Thursday,Jun,6,2024
4977,7297,Abeokuta,Coldstone,Yam & Egg Sauce,1,"?2,446.34",Wallet,12,Delivered,Aisha Williams,Male,40,aisha.williams@gmail.com,Platinum,Working Professional,3,Main,"?24,420.00",$24.42,Bag,"?1,316.00",$6.58,1459,1,Car,Good service,No,Full,Yes,23:58:38,Tuesday,Mar,3,2023
4980,8778,Asaba,Chicken Republic,Yam & Egg Sauce,1,"?2,254.62",Cash,33,Delivered,Daniel Adeyemi,Female,29,daniel.adeyemi@outlook.com,Gold,Working Professional,1,Main,"?5,670.00",$5.67,Bag,?792.00,$3.96,1961,3,Bike,Good service,Yes,Partial,Yes,3:53:04,Friday,Aug,8,2022
4993,6214,Port Harcourt,Chopnownow,Yam & Egg Sauce,3,"?12,629.56",Cash,43,Delivered,John George,Male,42,john.george@outlook.com,Silver,Working Professional,4,Downtown,"?4,270.00",$4.27,Reusable,?694.00,$3.47,1596,3,Bike,Late delivery,No,Partial,Yes,17:51:07,Tuesday,Apr,4,2022
5003,1548,Ibadan,Sweet Sensation,Yam & Egg Sauce,3,"?5,794.52",Transfer,79,Cancelled,Daniel Johnson,Female,19,daniel.johnson@yahoo.com,Platinum,Business,5,Mall,"?3,810.00",$3.81,Eco-friendly,?984.00,$4.92,1878,1,Bike,Not satisfied,No,Partial,Yes,19:02:44,Wednesday,Jan,1,2022
5019,5588,Abuja,Coldstone,Yam & Egg Sauce,3,"?14,688.29",Card,14,Delivered,John Bello,Male,57,john.bello@hotmail.com,Silver,Working Professional,2,Airport,"?20,840.00",$20.84,Bag,?520.00,$2.60,1590,5,Bike,Average experience,No,Partial,No,11:03:59,Saturday,Jul,7,2022
5022,1731,Port Harcourt,Kilimanjaro,Yam & Egg Sauce,3,"?10,268.74",Transfer,83,Delivered,Aisha Okoro,Male,33,aisha.okoro@outlook.com,Bronze,Working Professional,1,Mall,"?22,310.00",$22.31,Box,?610.00,$3.05,1394,2,Bike,Average experience,No,None,Yes,0:59:25,Saturday,Jul,7,2022
5024,2605,Benin City,Kilimanjaro,Yam & Egg Sauce,2,"?14,853.75",Transfer,28,Pending,Emmanuel Bello,Female,53,emmanuel.bello@yahoo.com,Gold,Family,1,Airport,"?15,920.00",$15.92,Bag,?864.00,$4.32,1976,4,Bike,Average experience,No,None,No,2:34:05,Thursday,Jan,1,2022
5033,5239,Enugu,Dominos Pizza,Yam & Egg Sauce,4,"?8,915.90",Card,43,Delivered,Mary Smith,Male,49,mary.smith@gmail.com,Gold,Family,2,Downtown,"?14,860.00",$14.86,Eco-friendly,?214.00,$1.07,1989,1,Scooter,Average experience,Yes,Partial,No,23:05:13,Friday,Feb,2,2023
5038,5312,Port Harcourt,Chopnownow,Yam & Egg Sauce,1,"?12,473.37",Cash,65,Delivered,Daniel George,Female,18,daniel.george@hotmail.com,Silver,Family,3,Mall,"?16,730.00",$16.73,Eco-friendly,"?1,160.00",$5.80,1368,3,Car,Not satisfied,Yes,None,Yes,6:31:14,Sunday,Oct,10,2024
5053,7738,Benin City,Coldstone,Yam & Egg Sauce,2,"?2,095.94",Cash,35,Delivered,Grace Williams,Female,55,grace.williams@yahoo.com,Silver,Business,4,Main,"?18,480.00",$18.48,Bag,?248.00,$1.24,1935,5,Bike,Excellent meal,Yes,Partial,Yes,21:26:16,Thursday,Nov,11,2024
5059,1913,Benin City,Kilimanjaro,Yam & Egg Sauce,2,"?9,489.71",Transfer,76,Pending,John George,Female,31,john.george@hotmail.com,Silver,Working Professional,1,Airport,"?9,890.00",$9.89,Reusable,?996.00,$4.98,1599,5,Bike,Late delivery,No,None,Yes,22:43:15,Wednesday,May,5,2023
5078,4797,Abeokuta,Dominos Pizza,Yam & Egg Sauce,3,"?3,845.72",Card,56,Delivered,Sophia Ali,Male,41,sophia.ali@outlook.com,Silver,Working Professional,5,Mall,"?5,000.00",$5.00,Bag,"?1,040.00",$5.20,1340,3,Bike,Good service,Yes,Partial,Yes,10:51:30,Thursday,Jul,7,2022
5082,1190,Enugu,The Place,Yam & Egg Sauce,2,"?12,446.78",Wallet,56,Delivered,Sarah Ali,Female,40,sarah.ali@yahoo.com,Platinum,Business,2,Downtown,"?17,070.00",$17.07,Eco-friendly,"?1,210.00",$6.05,1392,1,Car,Excellent meal,Yes,Partial,No,4:41:09,Tuesday,Jun,6,2022
5085,1378,Enugu,Chicken Republic,Yam & Egg Sauce,4,"?14,326.52",Transfer,24,Pending,Sophia Smith,Male,46,sophia.smith@yahoo.com,Bronze,Family,4,Airport,"?13,150.00",$13.15,Reusable,"?1,078.00",$5.39,1732,5,Bike,Excellent meal,Yes,Full,No,2:00:04,Wednesday,Apr,4,2024
5088,1615,Asaba,Chopnownow,Yam & Egg Sauce,1,"?3,591.66",Cash,84,Delivered,Mary Brown,Female,41,mary.brown@yahoo.com,Silver,Working Professional,1,Airport,"?19,460.00",$19.46,Eco-friendly,?386.00,$1.93,1398,3,Car,Excellent meal,Yes,Partial,Yes,1:06:04,Tuesday,Jun,6,2023
5095,5938,Abuja,Mr Biggs,Yam & Egg Sauce,2,"?10,331.01",Cash,38,Delivered,Grace Williams,Female,36,grace.williams@yahoo.com,Silver,Family,4,Mall,"?15,140.00",$15.14,Reusable,"?1,170.00",$5.85,1378,2,Car,Not satisfied,Yes,Full,Yes,16:32:43,Thursday,May,5,2024
5098,9881,Port Harcourt,Chicken Republic,Yam & Egg Sauce,4,"?7,639.85",Card,10,Delivered,Sophia Adeyemi,Female,48,sophia.adeyemi@hotmail.com,Platinum,Business,1,Main,"?18,560.00",$18.56,Box,?678.00,$3.39,1467,4,Bike,Average experience,Yes,Partial,Yes,18:22:11,Sunday,Apr,4,2023
5101,7120,Port Harcourt,Mr Biggs,Yam & Egg Sauce,3,"?2,844.07",Card,63,Delivered,David Okoro,Female,53,david.okoro@gmail.com,Platinum,Working Professional,1,Airport,"?19,430.00",$19.43,Eco-friendly,?672.00,$3.36,1314,2,Car,Late delivery,No,None,Yes,2:06:48,Thursday,Jan,1,2024
5103,1382,Uyo,Mr Biggs,Yam & Egg Sauce,2,"?6,827.75",Cash,33,Delivered,David Bello,Male,60,david.bello@outlook.com,Platinum,Working Professional,1,Mall,"?16,560.00",$16.56,Reusable,"?1,092.00",$5.46,1652,4,Car,Excellent meal,No,None,No,17:06:45,Wednesday,Aug,8,2023
5106,7146,Benin City,Mr Biggs,Yam & Egg Sauce,1,"?10,724.30",Wallet,21,Delivered,Mary Okoro,Female,48,mary.okoro@hotmail.com,Gold,Business,2,Airport,"?7,000.00",$7.00,Box,?402.00,$2.01,1380,4,Bike,Average experience,No,None,No,2:05:24,Friday,Nov,11,2022
5108,6806,Port Harcourt,Chopnownow,Yam & Egg Sauce,3,"?6,317.82",Wallet,74,Delivered,Michael Smith,Female,19,michael.smith@hotmail.com,Silver,Family,2,Mall,"?9,190.00",$9.19,Bag,?580.00,$2.90,1132,4,Scooter,Average experience,Yes,Partial,No,0:56:41,Thursday,Nov,11,2024
5112,8437,Lagos,Kilimanjoro,Yam & Egg Sauce,2,"?8,063.84",Card,28,Delivered,Daniel Brown,Male,56,daniel.brown@hotmail.com,Silver,Working Professional,2,Mall,"?23,370.00",$23.37,Box,?546.00,$2.73,1162,4,Bike,Late delivery,No,Full,No,18:06:09,Friday,Jul,7,2022
5114,2391,Benin City,Chicken Republic,Yam & Egg Sauce,2,"?9,567.85",Transfer,39,Delivered,John Okoro,Male,53,john.okoro@outlook.com,Bronze,Business,2,Mall,"?22,040.00",$22.04,Eco-friendly,"?1,358.00",$6.79,1894,4,Car,Excellent meal,Yes,Full,No,16:03:23,Wednesday,Jun,6,2023
5124,7947,Ibadan,Kilimanjoro,Yam & Egg Sauce,2,"?13,534.91",Cash,54,Delivered,Sophia Williams,Female,50,sophia.williams@hotmail.com,Silver,Working Professional,5,Airport,"?7,640.00",$7.64,Reusable,"?1,020.00",$5.10,1028,3,Scooter,Not satisfied,Yes,Full,Yes,11:00:19,Tuesday,Nov,11,2023
5130,6480,Uyo,Mr Biggs,Yam & Egg Sauce,1,"?4,723.61",Wallet,29,Delivered,Mary Johnson,Female,58,mary.johnson@outlook.com,Platinum,Working Professional,2,Main,"?14,600.00",$14.60,Reusable,"?1,016.00",$5.08,1010,5,Car,Excellent meal,No,None,No,7:41:29,Tuesday,Sep,9,2023
5141,6596,Enugu,Chopnownow,Yam & Egg Sauce,1,"?11,560.60",Cash,32,Pending,Sophia Williams,Male,18,sophia.williams@outlook.com,Bronze,Working Professional,4,Main,"?3,220.00",$3.22,Bag,?390.00,$1.95,1530,2,Bike,Good service,No,None,Yes,15:37:26,Wednesday,Dec,12,2023
5147,5435,Benin City,Dominos Pizza,Yam & Egg Sauce,1,"?13,232.98",Transfer,52,Delivered,Sophia Taylor,Female,39,sophia.taylor@hotmail.com,Silver,Student,3,Downtown,"?7,880.00",$7.88,Box,"?1,020.00",$5.10,1860,5,Car,Excellent meal,Yes,Full,No,7:02:25,Tuesday,Nov,11,2022
5155,8440,Enugu,Dominos Pizza,Yam & Egg Sauce,3,"?2,260.02",Card,56,Delivered,John Taylor,Male,23,john.taylor@hotmail.com,Bronze,Family,4,Downtown,"?8,310.00",$8.31,Box,?906.00,$4.53,1152,3,Car,Late delivery,Yes,None,Yes,22:32:30,Tuesday,Aug,8,2024
5158,5225,Abeokuta,Mr Biggs,Yam & Egg Sauce,4,"?7,824.35",Transfer,52,Cancelled,John George,Male,21,john.george@yahoo.com,Gold,Working Professional,1,Airport,"?20,430.00",$20.43,Box,"?1,334.00",$6.67,1526,5,Scooter,Not satisfied,Yes,Full,Yes,17:51:56,Saturday,Apr,4,2024
5176,8104,Abuja,The Place,Yam & Egg Sauce,2,"?6,098.77",Card,40,Delivered,Michael George,Male,28,michael.george@gmail.com,Bronze,Working Professional,5,Main,"?7,220.00",$7.22,Eco-friendly,?404.00,$2.02,1563,4,Car,Good service,Yes,None,Yes,5:57:20,Tuesday,Apr,4,2022
5188,3365,Abuja,Chopnownow,Yam & Egg Sauce,1,"?11,529.74",Cash,35,Delivered,Michael Johnson,Male,26,michael.johnson@hotmail.com,Gold,Working Professional,4,Main,"?3,820.00",$3.82,Reusable,?970.00,$4.85,1004,1,Bike,Excellent meal,Yes,Full,Yes,6:13:02,Friday,May,5,2022
5202,7801,Benin City,Sweet Sensation,Yam & Egg Sauce,4,"?6,882.61",Cash,69,Delivered,Michael Bello,Male,51,michael.bello@gmail.com,Gold,Student,4,Airport,"?6,320.00",$6.32,Box,"?1,258.00",$6.29,1231,3,Bike,Good service,No,None,Yes,0:15:28,Thursday,Jan,1,2024
5207,4779,Lagos,Kilimanjaro,Yam & Egg Sauce,2,"?4,396.53",Card,21,Delivered,Sarah George,Male,40,sarah.george@gmail.com,Gold,Family,3,Downtown,"?4,250.00",$4.25,Eco-friendly,?790.00,$3.95,1429,1,Bike,Late delivery,No,Partial,Yes,17:58:16,Wednesday,Feb,2,2024
5220,3521,Uyo,Mr Biggs,Yam & Egg Sauce,2,"?3,283.38",Wallet,31,Delivered,Mary Adeyemi,Male,45,mary.adeyemi@hotmail.com,Gold,Working Professional,5,Mall,"?11,560.00",$11.56,Eco-friendly,?710.00,$3.55,1166,2,Car,Late delivery,Yes,None,No,19:38:39,Sunday,Nov,11,2022
5230,5631,Enugu,Chicken Republic,Yam & Egg Sauce,2,"?11,588.60",Card,86,Pending,Daniel Williams,Male,31,daniel.williams@yahoo.com,Bronze,Business,2,Mall,"?18,700.00",$18.70,Reusable,?670.00,$3.35,1935,1,Bike,Excellent meal,Yes,Partial,Yes,20:33:01,Thursday,Mar,3,2023
5235,9802,Lagos,Sweet Sensation,Yam & Egg Sauce,4,"?7,719.53",Transfer,14,Cancelled,Mary Ali,Male,52,mary.ali@yahoo.com,Bronze,Business,5,Main,"?7,830.00",$7.83,Reusable,?730.00,$3.65,1837,1,Car,Excellent meal,Yes,None,No,22:07:42,Tuesday,Oct,10,2022
5265,1060,Ibadan,Coldstone,Yam & Egg Sauce,1,"?13,328.30",Card,49,Delivered,Sarah Johnson,Female,51,sarah.johnson@outlook.com,Silver,Family,5,Airport,"?6,190.00",$6.19,Eco-friendly,?778.00,$3.89,1152,4,Scooter,Not satisfied,Yes,Full,Yes,5:56:56,Friday,Aug,8,2024
5267,3895,Ibadan,Sweet Sensation,Yam & Egg Sauce,1,"?12,792.66",Wallet,42,Delivered,Sarah George,Female,26,sarah.george@gmail.com,Silver,Working Professional,3,Downtown,"?15,620.00",$15.62,Bag,"?1,156.00",$5.78,1479,5,Car,Excellent meal,Yes,None,Yes,21:23:24,Sunday,Oct,10,2022
5289,1437,Lagos,Chicken Republic,Yam & Egg Sauce,3,"?10,120.31",Transfer,78,Delivered,Emmanuel Bello,Male,23,emmanuel.bello@hotmail.com,Silver,Business,1,Main,"?4,110.00",$4.11,Reusable,?460.00,$2.30,1286,3,Car,Late delivery,Yes,Partial,Yes,1:02:19,Monday,Feb,2,2023
5295,7678,Lagos,The Place,Yam & Egg Sauce,1,"?14,017.39",Transfer,46,Delivered,Emmanuel Johnson,Female,26,emmanuel.johnson@yahoo.com,Silver,Family,4,Downtown,"?24,320.00",$24.32,Box,?874.00,$4.37,1751,1,Car,Good service,Yes,None,Yes,8:52:04,Monday,Oct,10,2022
5306,9895,Abuja,Coldstone,Yam & Egg Sauce,3,"?5,897.77",Card,33,Delivered,Sarah Adeyemi,Male,40,sarah.adeyemi@yahoo.com,Gold,Business,4,Main,"?14,340.00",$14.34,Eco-friendly,?450.00,$2.25,1989,1,Scooter,Good service,No,Full,No,3:18:58,Friday,Feb,2,2024
5318,4225,Lagos,Coldstone,Yam & Egg Sauce,1,"?2,643.01",Wallet,29,Delivered,Sophia George,Male,48,sophia.george@outlook.com,Silver,Student,3,Main,"?22,920.00",$22.92,Eco-friendly,?640.00,$3.20,1085,5,Scooter,Average experience,Yes,None,Yes,20:55:38,Thursday,Jun,6,2022
5326,1616,Abeokuta,Chicken Republic,Yam & Egg Sauce,4,"?2,825.44",Transfer,55,Delivered,Aisha George,Male,20,aisha.george@hotmail.com,Platinum,Working Professional,3,Main,"?20,750.00",$20.75,Bag,?980.00,$4.90,1834,1,Scooter,Not satisfied,No,Partial,Yes,6:39:22,Sunday,Oct,10,2022
5331,4174,Asaba,Coldstone,Yam & Egg Sauce,1,"?5,632.52",Cash,70,Delivered,Michael Smith,Male,57,michael.smith@gmail.com,Gold,Student,3,Airport,"?24,650.00",$24.65,Box,?434.00,$2.17,1502,2,Scooter,Not satisfied,No,Full,No,20:29:56,Tuesday,Apr,4,2023
5339,8376,Ibadan,Coldstone,Yam & Egg Sauce,4,"?4,099.63",Cash,53,Delivered,Mary George,Male,40,mary.george@outlook.com,Platinum,Business,3,Downtown,"?12,800.00",$12.80,Bag,"?1,350.00",$6.75,1359,5,Car,Not satisfied,No,None,No,23:59:21,Tuesday,Jun,6,2024
5343,9911,Port Harcourt,Chicken Republic,Yam & Egg Sauce,2,"?13,304.75",Transfer,52,Cancelled,Mary Ali,Male,35,mary.ali@hotmail.com,Bronze,Business,5,Main,"?9,530.00",$9.53,Eco-friendly,?946.00,$4.73,1567,2,Scooter,Average experience,No,None,Yes,1:38:35,Wednesday,Sep,9,2023
5376,3883,Lagos,Sweet Sensation,Yam & Egg Sauce,3,"?7,360.27",Wallet,89,Delivered,Aisha Okoro,Male,35,aisha.okoro@yahoo.com,Platinum,Student,5,Downtown,"?8,980.00",$8.98,Bag,?884.00,$4.42,1629,2,Car,Good service,No,Full,Yes,16:57:14,Sunday,Jul,7,2023
5381,2738,Asaba,Coldstone,Yam & Egg Sauce,2,"?12,995.96",Wallet,51,Failed,David Taylor,Male,21,david.taylor@hotmail.com,Platinum,Family,3,Airport,"?13,250.00",$13.25,Bag,?534.00,$2.67,1154,1,Scooter,Not satisfied,No,Partial,Yes,23:37:53,Saturday,Jun,6,2023
5394,3120,Lagos,Kilimanjaro,Yam & Egg Sauce,2,"?5,949.71",Cash,21,Delivered,Grace Brown,Female,32,grace.brown@hotmail.com,Platinum,Working Professional,4,Downtown,"?3,590.00",$3.59,Box,?642.00,$3.21,1775,5,Bike,Average experience,Yes,None,Yes,14:41:59,Wednesday,May,5,2023
5395,4085,Lagos,Coldstone,Yam & Egg Sauce,3,"?8,124.62",Card,52,Delivered,Sophia Adeyemi,Male,40,sophia.adeyemi@outlook.com,Gold,Student,5,Downtown,"?9,200.00",$9.20,Reusable,?514.00,$2.57,1172,3,Scooter,Average experience,Yes,None,Yes,8:25:28,Sunday,May,5,2023
5402,8543,Lagos,Chicken Republic,Yam & Egg Sauce,3,"?12,485.65",Card,81,Delivered,Mary Williams,Female,24,mary.williams@yahoo.com,Silver,Student,3,Downtown,"?3,630.00",$3.63,Reusable,"?1,228.00",$6.14,1419,5,Car,Not satisfied,Yes,Partial,Yes,19:24:55,Tuesday,Mar,3,2022
5406,8246,Enugu,Mr Biggs,Yam & Egg Sauce,1,"?6,918.28",Wallet,12,Delivered,Aisha Adeyemi,Female,49,aisha.adeyemi@hotmail.com,Bronze,Working Professional,4,Airport,"?10,410.00",$10.41,Reusable,?754.00,$3.77,1800,5,Car,Average experience,No,None,Yes,11:41:24,Sunday,Feb,2,2023
5414,7481,Enugu,Kilimanjoro,Yam & Egg Sauce,4,"?9,497.03",Card,24,Delivered,Sarah Smith,Male,26,sarah.smith@yahoo.com,Platinum,Family,3,Downtown,"?3,590.00",$3.59,Bag,?920.00,$4.60,1297,4,Bike,Average experience,No,Partial,No,15:25:37,Wednesday,May,5,2022
5438,8433,Uyo,Kilimanjaro,Yam & Egg Sauce,1,"?13,331.86",Wallet,29,Delivered,Emmanuel Brown,Male,35,emmanuel.brown@yahoo.com,Gold,Business,2,Downtown,"?7,940.00",$7.94,Box,?410.00,$2.05,1665,2,Bike,Good service,No,Full,No,19:51:03,Saturday,Jun,6,2024
5494,9167,Port Harcourt,Sweet Sensation,Yam & Egg Sauce,4,"?3,934.62",Cash,64,Failed,John Brown,Female,31,john.brown@hotmail.com,Gold,Working Professional,1,Mall,"?6,530.00",$6.53,Reusable,"?1,160.00",$5.80,1763,3,Car,Late delivery,Yes,Full,No,2:56:23,Friday,Jul,7,2023
5501,7500,Benin City,Kilimanjoro,Yam & Egg Sauce,2,"?11,932.08",Cash,81,Delivered,Emmanuel Ali,Female,60,emmanuel.ali@hotmail.com,Bronze,Working Professional,4,Mall,"?19,360.00",$19.36,Reusable,?686.00,$3.43,1191,3,Car,Not satisfied,Yes,Partial,No,14:34:34,Saturday,Mar,3,2024
5515,9007,Abeokuta,The Place,Yam & Egg Sauce,2,"?4,991.01",Transfer,70,Delivered,Aisha Adeyemi,Female,41,aisha.adeyemi@hotmail.com,Silver,Student,5,Airport,"?12,740.00",$12.74,Box,"?1,328.00",$6.64,1887,3,Car,Late delivery,Yes,None,No,17:39:28,Wednesday,Oct,10,2023
